CWNS_ID,DUMMY_ID,FACILITY_NAME,PERMIT_NUMBER,TOTAL_RES_POPULATION_2022,FACILITY_TYPE,CURRENT_DESIGN_FLOW,COUNTY_NAME,STATE_CODE
6005235001,6005235001t0,DIXON WWTF (Collection: Separate Sewers),['R5-2014-0098'],17368.0,Collection: Separate Sewers,1.4,Solano,CA
6005235001,6005235001t1,DIXON WWTF (Treatment Plant),['R5-2014-0098'],17368.0,Treatment Plant,1.4,Solano,CA
6005236001,6005236001t0,WINTERS WWTF (Collection: Separate Sewers),['RS-2002-0136'],6576.0,Collection: Separate Sewers,1.6,,CA
6005236001,6005236001t1,WINTERS WWTF (Treatment Plant),['RS-2002-0136'],6576.0,Treatment Plant,1.6,,CA
6005238001,6005238001t0,MOKELUMNE HILL WWTF (Collection: Separate Sewers),['NO. 91-098'],436.0,Collection: Separate Sewers,0.06,,CA
6005238001,6005238001t1,MOKELUMNE HILL WWTF (Treatment Plant),['NO. 91-098'],436.0,Treatment Plant,0.06,,CA
6005239001,6005239001,Antioch Collection System,,103762.0,Collection: Separate Sewers,,Contra Costa,CA
6005240001,6005240001t0,Alturas WWTP (Collection: Separate Sewers),['CA0078921'],2560.0,Collection: Separate Sewers,0.5,Modoc,CA
6005240001,6005240001t1,Alturas WWTP (Treatment Plant),['CA0078921'],2560.0,Treatment Plant,0.5,Modoc,CA
6005241001,6005241001t0,ARBUCKLE WWTF (Collection: Separate Sewers),,2250.0,Collection: Separate Sewers,0.5,,CA
6005241001,6005241001t1,ARBUCKLE WWTF (Treatment Plant),,2250.0,Treatment Plant,0.5,,CA
6005243001,6005243001t0,QUINCY TREATMENT PLANT (Collection: Separate Sewers),['CA0078981'],3819.0,Collection: Separate Sewers,1.6,,CA
6005243001,6005243001t1,QUINCY TREATMENT PLANT (Treatment Plant),['CA0078981'],3819.0,Treatment Plant,1.6,,CA
6005244001,6005244001,REEDLEY WWTP,['CA0081230'],23751.0,Collection: Pump Stations,3.5,Fresno,CA
6005244001,6005244001t0,REEDLEY WWTP (Collection: Separate Sewers),['CA0081230'],23751.0,Collection: Separate Sewers,3.5,Fresno,CA
6005244001,6005244001t1,REEDLEY WWTP (Treatment Plant),['CA0081230'],23751.0,Treatment Plant,3.5,Fresno,CA
6005245002,6005245002t0,Corning WWTP (Collection: Separate Sewers),['CA0004995'],7524.0,Collection: Separate Sewers,1.4,Tehama,CA
6005245002,6005245002t1,Corning WWTP (Treatment Plant),['CA0004995'],7524.0,Treatment Plant,1.4,Tehama,CA
6005246001,6005246001t0,Corcoran WWTF (Collection: Separate Sewers),['R5-2021-0025'],19661.0,Collection: Separate Sewers,1.75,Tulare,CA
6005246001,6005246001t1,Corcoran WWTF (Treatment Plant),['R5-2021-0025'],19661.0,Treatment Plant,1.75,Tulare,CA
6005249001,6005249001t0,Deer Creek WWTP (Collection: Separate Sewers),"['R5-2008-0173', 'CA0078662']",30330.0,Collection: Separate Sewers,3.6,El Dorado,CA
6005249001,6005249001t1,Deer Creek WWTP (Treatment Plant),"['R5-2008-0173', 'CA0078662']",30330.0,Treatment Plant,3.6,El Dorado,CA
6005249003,6005249003t0,El Dorado Hills WWTP (Collection: Separate Sewers),"['R5-2007-0069', 'CA0078671']",42396.0,Collection: Separate Sewers,4.0,El Dorado,CA
6005249003,6005249003t1,El Dorado Hills WWTP (Treatment Plant),"['R5-2007-0069', 'CA0078671']",42396.0,Treatment Plant,4.0,El Dorado,CA
6005253001,6005253001t0,RIO VISTA WWTF (Collection: Separate Sewers),['CA0079588'],9630.0,Collection: Separate Sewers,0.65,,CA
6005253001,6005253001t1,RIO VISTA WWTF (Treatment Plant),['CA0079588'],9630.0,Treatment Plant,0.65,,CA
6005257001,6005257001t0,LINDA WWTF (Collection: Separate Sewers),['CA0079651'],16927.0,Collection: Separate Sewers,5.0,Yuba,CA
6005257001,6005257001t1,LINDA WWTF (Treatment Plant),['CA0079651'],16927.0,Treatment Plant,5.0,Yuba,CA
6005257001,6005257001t2,LINDA WWTF (Water Reuse),['CA0079651'],16927.0,Water Reuse,5.0,Yuba,CA
6005261001,6005261001t0,AVENAL WWTF (Collection: Separate Sewers),"['CAL038610', '5-00-231']",5760.0,Collection: Separate Sewers,1.11,,CA
6005261001,6005261001t1,AVENAL WWTF (Treatment Plant),"['CAL038610', '5-00-231']",5760.0,Treatment Plant,1.11,,CA
6005262001,6005262001,BECKWOURTH WWTF,,217.0,Collection: Pump Stations,0.02,Plumas,CA
6005262001,6005262001t0,BECKWOURTH WWTF (Collection: Separate Sewers),,217.0,Collection: Separate Sewers,0.02,Plumas,CA
6005262001,6005262001t1,BECKWOURTH WWTF (Treatment Plant),,217.0,Treatment Plant,0.02,Plumas,CA
6005265001,6005265001t0,BIGGS WWTF (Collection: Separate Sewers),['CA0078930'],1708.0,Collection: Separate Sewers,0.38,,CA
6005265001,6005265001t1,BIGGS WWTF (Treatment Plant),['CA0078930'],1708.0,Treatment Plant,0.38,,CA
6005266001,6005266001t0,BIOLA WWTP (Collection: Separate Sewers),,918.0,Collection: Separate Sewers,0.12,Fresno,CA
6005266001,6005266001t1,BIOLA WWTP (Treatment Plant),,918.0,Treatment Plant,0.12,Fresno,CA
6005271001,6005271001t0,BYRON SAN DIS WWTF (Collection: Separate Sewers),['R5-2009-000'],1851.0,Collection: Separate Sewers,0.08,,CA
6005271001,6005271001t1,BYRON SAN DIS WWTF (Treatment Plant),['R5-2009-000'],1851.0,Treatment Plant,0.08,,CA
6005272001,6005272001t0,BUTTONWILLOW WWTF (Collection: Separate Sewers),,1581.0,Collection: Separate Sewers,0.15,Kern,CA
6005272001,6005272001t1,BUTTONWILLOW WWTF (Treatment Plant),,1581.0,Treatment Plant,0.15,Kern,CA
6005279001,6005279001t0,CHESTER WWTF (Collection: Separate Sewers),"['CA0077747', 'R5-04-050']",1890.0,Collection: Separate Sewers,0.5,,CA
6005279001,6005279001t1,CHESTER WWTF (Treatment Plant),"['CA0077747', 'R5-04-050']",1890.0,Treatment Plant,0.5,,CA
6005282001,6005282001t0,CLEARLAKE OAKS WWTF (Collection: Separate Sewers),"['R5-2014-0707', 'CAL010533']",2116.0,Collection: Separate Sewers,0.5,,CA
6005282001,6005282001t1,CLEARLAKE OAKS WWTF (Treatment Plant),"['R5-2014-0707', 'CAL010533']",2116.0,Treatment Plant,0.5,,CA
6005283001,6005283001t0,HIDDEN VALLEY LAKE WWTF (Collection: Separate Sewers),['2006-0003-DWQ'],6300.0,Collection: Separate Sewers,0.35,Lake,CA
6005283001,6005283001t1,HIDDEN VALLEY LAKE WWTF (Treatment Plant),['2006-0003-DWQ'],6300.0,Treatment Plant,0.35,Lake,CA
6005284001,6005284001t0,COALINGA WWTF (Collection: Separate Sewers),['ORDER NO. 94-184'],15660.0,Collection: Separate Sewers,1.34,,CA
6005284001,6005284001t1,COALINGA WWTF (Treatment Plant),['ORDER NO. 94-184'],15660.0,Treatment Plant,1.34,,CA
6005285001,6005285001t0,Cottonwood WWTP (Collection: Separate Sewers),"['R5-93-220', 'CA0081507']",2820.0,Collection: Separate Sewers,0.43,,CA
6005285001,6005285001t1,Cottonwood WWTP (Treatment Plant),"['R5-93-220', 'CA0081507']",2820.0,Treatment Plant,0.43,,CA
6005288001,6005288001,East Niles Collection System,['2006-0003-DWQ'],29250.0,Collection: Separate Sewers,,Kern,CA
6005294001,6005294001t0,Delleker WWTF (Collection: Separate Sewers),['CA0081744'],585.0,Collection: Separate Sewers,0.1,Plumas,CA
6005294001,6005294001t1,Delleker WWTF (Treatment Plant),['CA0081744'],585.0,Treatment Plant,0.1,Plumas,CA
6005296001,6005296001t0,Plumas Eureka WWTP (Collection: Separate Sewers),['R5-98-007'],322.0,Collection: Separate Sewers,0.1,,CA
6005296001,6005296001t1,Plumas Eureka WWTP (Treatment Plant),['R5-98-007'],322.0,Treatment Plant,0.1,,CA
6005296001,6005296001t2,Plumas Eureka WWTP (Water Reuse),['R5-98-007'],322.0,Water Reuse,0.1,,CA
6005297001,6005297001t0,Gustine WWTF (Collection: Separate Sewers),['CAL081272'],5580.0,Collection: Separate Sewers,1.18,,CA
6005297001,6005297001t1,Gustine WWTF (Treatment Plant),['CAL081272'],5580.0,Treatment Plant,1.18,,CA
6005299001,6005299001t0,HAMILTON CITY WWTF (Collection: Separate Sewers),['WDR98-81'],2201.0,Collection: Separate Sewers,0.5,,CA
6005299001,6005299001t1,HAMILTON CITY WWTF (Treatment Plant),['WDR98-81'],2201.0,Treatment Plant,0.5,,CA
6005300001,6005300001t0,HILMAR W.T.P. (Collection: Separate Sewers),,4763.0,Collection: Separate Sewers,1.0,,CA
6005300001,6005300001t1,HILMAR W.T.P. (Treatment Plant),,4763.0,Treatment Plant,1.0,,CA
6005306001,6005306001t0,Lamont WWTF (Collection: Separate Sewers),"['CAL000433', 'R5-2022-0059']",12644.0,Collection: Separate Sewers,2.0,,CA
6005306001,6005306001t1,Lamont WWTF (Treatment Plant),"['CAL000433', 'R5-2022-0059']",12644.0,Treatment Plant,2.0,,CA
6005308001,6005308001t0,LATON WWTP (Collection: Separate Sewers),,1770.0,Collection: Separate Sewers,0.2,,CA
6005308001,6005308001t1,LATON WWTP (Treatment Plant),,1770.0,Treatment Plant,0.2,,CA
6005310001,6005310001t0,LEMOORE STP (Collection: Separate Sewers),"['CAL000435', 'R5-2019-0008']",24300.0,Collection: Separate Sewers,2.5,,CA
6005310001,6005310001t1,LEMOORE STP (Treatment Plant),"['CAL000435', 'R5-2019-0008']",24300.0,Treatment Plant,2.5,,CA
6005311001,6005311001t0,LEMON COVE WWTF (Collection: Separate Sewers),,293.0,Collection: Separate Sewers,0.02,Tulare,CA
6005311001,6005311001t1,LEMON COVE WWTF (Treatment Plant),,293.0,Treatment Plant,0.02,Tulare,CA
6005315002,6005315002t0,LIVINGSTON DOMESTIC STP (Collection: Separate Sewers),,13168.0,Collection: Separate Sewers,2.0,,CA
6005315002,6005315002t1,LIVINGSTON DOMESTIC STP (Treatment Plant),,13168.0,Treatment Plant,2.0,,CA
6005316001,6005316001t0,LONDON WWTF (Collection: Separate Sewers),['R5-2017-0109'],1682.0,Collection: Separate Sewers,0.3,,CA
6005316001,6005316001t1,LONDON WWTF (Treatment Plant),['R5-2017-0109'],1682.0,Treatment Plant,0.3,,CA
6005319001,6005319001t0,McCloud WWTF (Collection: Separate Sewers),['R5-2017-0078'],1170.0,Collection: Separate Sewers,0.25,,CA
6005319001,6005319001t1,McCloud WWTF (Treatment Plant),['R5-2017-0078'],1170.0,Treatment Plant,0.25,,CA
6005322001,6005322001t0,MURPHYS WWTF (Collection: Separate Sewers),['2006-0003-DWQ'],3048.0,Collection: Separate Sewers,0.45,Calaveras,CA
6005322001,6005322001t1,MURPHYS WWTF (Treatment Plant),['2006-0003-DWQ'],3048.0,Treatment Plant,0.45,Calaveras,CA
6005325001,6005325001t0,ORLAND WWTF (Collection: Separate Sewers),['R5-2010-0087'],7490.0,Collection: Separate Sewers,2.1,,CA
6005325001,6005325001t1,ORLAND WWTF (Treatment Plant),['R5-2010-0087'],7490.0,Treatment Plant,2.1,,CA
6005328001,6005328001t0,PIXLEY WWTF (Collection: Separate Sewers),,2698.0,Collection: Separate Sewers,0.5,,CA
6005328001,6005328001t1,PIXLEY WWTF (Treatment Plant),,2698.0,Treatment Plant,0.5,,CA
6005329001,6005329001t0,Hangtown Creek WWTP (Collection: Separate Sewers),['CA0078956'],9000.0,Collection: Separate Sewers,1.6,El Dorado,CA
6005329001,6005329001t1,Hangtown Creek WWTP (Treatment Plant),['CA0078956'],9000.0,Treatment Plant,1.6,El Dorado,CA
6005335001,6005335001t0,RICHVALE WWTF (Collection: Separate Sewers),,286.0,Collection: Separate Sewers,0.08,,CA
6005335001,6005335001t1,RICHVALE WWTF (Treatment Plant),,286.0,Treatment Plant,0.08,,CA
6005340001,6005340001,Sierra Lakes Collection System,,128.0,Collection: Separate Sewers,,,CA
6005345001,6005345001t0,Strathmore WWTF (Collection: Separate Sewers),,2550.0,Collection: Separate Sewers,0.4,,CA
6005345001,6005345001t1,Strathmore WWTF (Treatment Plant),,2550.0,Treatment Plant,0.4,,CA
6005347001,6005347001t0,TAFT WWTF (Collection: Separate Sewers),['CA0080161'],7786.0,Collection: Separate Sewers,1.5,,CA
6005347001,6005347001t1,TAFT WWTF (Treatment Plant),['CA0080161'],7786.0,Treatment Plant,1.5,,CA
6005349001,6005349001t0,TERRA BELLA WWTF (Collection: Separate Sewers),,2547.0,Collection: Separate Sewers,0.3,,CA
6005349001,6005349001t1,TERRA BELLA WWTF (Treatment Plant),,2547.0,Treatment Plant,0.3,,CA
6005351001,6005351001t0,Tipton WWTF (Collection: Separate Sewers),['85-170'],1566.0,Collection: Separate Sewers,0.4,,CA
6005351001,6005351001t1,Tipton WWTF (Treatment Plant),['85-170'],1566.0,Treatment Plant,0.4,,CA
6005357001,6005357001t0,WHEATLAND WWTF (Collection: Separate Sewers),['WDR 91-069'],3408.0,Collection: Separate Sewers,0.62,Yuba,CA
6005357001,6005357001t1,WHEATLAND WWTF (Treatment Plant),['WDR 91-069'],3408.0,Treatment Plant,0.62,Yuba,CA
6005358001,6005358001,Westwood Manor Collection System,,1299.0,Collection: Separate Sewers,,,CA
6005360001,6005360001t0,Woodville WWTF (Collection: Separate Sewers),['Order No. 86-108'],1506.0,Collection: Separate Sewers,0.33,Tulare,CA
6005360001,6005360001t1,Woodville WWTF (Treatment Plant),['Order No. 86-108'],1506.0,Treatment Plant,0.33,Tulare,CA
6005366001,6005366001t0,LOYALTON WWTF (Collection: Separate Sewers),['R5-2009-0108'],666.0,Collection: Separate Sewers,0.14,,CA
6005366001,6005366001t1,LOYALTON WWTF (Treatment Plant),['R5-2009-0108'],666.0,Treatment Plant,0.14,,CA
6005367001,6005367001t0,Malaga WWTF (Collection: Separate Sewers),"['R5-99-100', 'CA0084239']",1170.0,Collection: Separate Sewers,2.2,,CA
6005367001,6005367001t1,Malaga WWTF (Treatment Plant),"['R5-99-100', 'CA0084239']",1170.0,Treatment Plant,2.2,,CA
6005368001,6005368001t0,RED BLUFF WWTF (Collection: Separate Sewers),['CA0078891'],12524.0,Collection: Separate Sewers,2.5,,CA
6005368001,6005368001t1,RED BLUFF WWTF (Treatment Plant),['CA0078891'],12524.0,Treatment Plant,2.5,,CA
6005421001,6005421001t0,Lake of the Pines WWTP (Collection: Separate Sewers),['R5-2017-0085-011'],7647.0,Collection: Separate Sewers,0.72,,CA
6005421001,6005421001t1,Lake of the Pines WWTP (Treatment Plant),['R5-2017-0085-011'],7647.0,Treatment Plant,0.72,,CA
6005490001,6005490001,Martell Collection System,,256.0,Collection: Separate Sewers,,,CA
6005511002,6005511002t0,DON PEDRO WWTF (Collection: Separate Sewers),['R5-2013-0062'],1277.0,Collection: Separate Sewers,0.066,,CA
6005511002,6005511002t1,DON PEDRO WWTF (Treatment Plant),['R5-2013-0062'],1277.0,Treatment Plant,0.066,,CA
6005511003,6005511003t0,Mariposa Pines WWTF (Collection: Separate Sewers),['2014-0153-DWQ'],1043.0,Collection: Separate Sewers,0.004,,CA
6005511003,6005511003t1,Mariposa Pines WWTF (Treatment Plant),['2014-0153-DWQ'],1043.0,Treatment Plant,0.004,,CA
6005511004,6005511004t0,Yosemite West WWTF (Collection: Separate Sewers),['NO. 99-004'],284.0,Collection: Separate Sewers,0.083,,CA
6005511004,6005511004t1,Yosemite West WWTF (Treatment Plant),['NO. 99-004'],284.0,Treatment Plant,0.083,,CA
6005551001,6005551001t0,Camino Heights Wastewater Treatment Plant (Collection: Separate Sewers),"['R5-2012-0045,']",286.0,Collection: Separate Sewers,0.06,El Dorado,CA
6005551001,6005551001t1,Camino Heights Wastewater Treatment Plant (Treatment Plant),"['R5-2012-0045,']",286.0,Treatment Plant,0.06,El Dorado,CA
6005607001,6005607001t0,POPLAR WWTF (Collection: Separate Sewers),['ORDER NO. 98-214'],2381.0,Collection: Separate Sewers,0.34,,CA
6005607001,6005607001t1,POPLAR WWTF (Treatment Plant),['ORDER NO. 98-214'],2381.0,Treatment Plant,0.34,,CA
6005649001,6005649001,SPMUD Collection System,,68400.0,Collection: Separate Sewers,,Placer,CA
6005654001,6005654001t0,LOST HILLS WWTF (Collection: Separate Sewers),,2171.0,Collection: Separate Sewers,0.41,,CA
6005654001,6005654001t1,LOST HILLS WWTF (Treatment Plant),,2171.0,Treatment Plant,0.41,,CA
6005668001,6005668001,Altaville Collection System,,1139.0,Collection: Separate Sewers,,,CA
6005669001,6005669001,Martis Valley Collection System,,5715.0,Collection: Separate Sewers,,,CA
6005681001,6005681001t0,Lake Wildwood WWTP (Collection: Separate Sewers),['CA0077828'],5918.0,Collection: Separate Sewers,0.69,,CA
6005681001,6005681001t1,Lake Wildwood WWTP (Treatment Plant),['CA0077828'],5918.0,Treatment Plant,0.69,,CA
6005682001,6005682001t0,Cascade Shores WWTP (Collection: Separate Sewers),['CA0083241'],441.0,Collection: Separate Sewers,0.026,,CA
6005682001,6005682001t1,Cascade Shores WWTP (Treatment Plant),['CA0083241'],441.0,Treatment Plant,0.026,,CA
6005693001,6005693001t0,Reeder Tract  WWTF (Collection: Separate Sewers),['2014-0153-DWQ-R5303'],450.0,Collection: Separate Sewers,0.04,,CA
6005693001,6005693001t1,Reeder Tract  WWTF (Treatment Plant),['2014-0153-DWQ-R5303'],450.0,Treatment Plant,0.04,,CA
6005774001,6005774001t0,Lincoln Village Collection System (Collection: Combined Sewers),,20428.0,Collection: Combined Sewers,,,CA
6005774001,6005774001t1,Lincoln Village Collection System (Collection: Separate Sewers),,20428.0,Collection: Separate Sewers,,,CA
6005780001,6005780001t0,BIEBER WWTF (Collection: Separate Sewers),['CA0000000'],737.0,Collection: Separate Sewers,0.1,Lassen,CA
6005780001,6005780001t1,BIEBER WWTF (Treatment Plant),['CA0000000'],737.0,Treatment Plant,0.1,Lassen,CA
6005783001,6005783001t0,Stallion Springs CSD WWTF (Collection: Separate Sewers),['CA0080489'],2696.0,Collection: Separate Sewers,0.5,,CA
6005783001,6005783001t1,Stallion Springs CSD WWTF (Treatment Plant),['CA0080489'],2696.0,Treatment Plant,0.5,,CA
6006001001,6006001001,Green Valley Lake Collection System,,1048.0,Collection: Separate Sewers,,,CA
6006001002,6006001002,Oro Grande Collection System,,409.0,Collection: Separate Sewers,,,CA
6006001003,6006001003,Spring Valley Lake Collection Sys,,11800.0,Collection: Separate Sewers,,,CA
6006001004,6006001004,High Country Collection System,,476.0,Collection: Separate Sewers,,,CA
6006002001,6006002001t0,SUSANVILLE REG WWTF (Collection: Separate Sewers),['CA0102695'],15998.0,Collection: Separate Sewers,2.0,,CA
6006002001,6006002001t1,SUSANVILLE REG WWTF (Treatment Plant),['CA0102695'],15998.0,Treatment Plant,2.0,,CA
6006004001,6006004001t0,South Tahoe WWTF (Collection: Separate Sewers),['R6T-2004-0010'],33011.0,Collection: Separate Sewers,7.7,El Dorado,CA
6006004001,6006004001t1,South Tahoe WWTF (Treatment Plant),['R6T-2004-0010'],33011.0,Treatment Plant,7.7,El Dorado,CA
6006005001,6006005001t0,Barstow WRF (Collection: Separate Sewers),['R6V-2019-0252'],23374.0,Collection: Separate Sewers,4.5,San Bernardino,CA
6006005001,6006005001t1,Barstow WRF (Treatment Plant),['R6V-2019-0252'],23374.0,Treatment Plant,4.5,San Bernardino,CA
6006005001,6006005001t2,Barstow WRF (Water Reuse),['R6V-2019-0252'],23374.0,Water Reuse,4.5,San Bernardino,CA
6006007001,6006007001,North Tahoe Public Utility District ,['2006-0003-DWQ'],5958.0,Collection: Pump Stations,,Placer,CA
6006007001,6006007001t0,North Tahoe Public Utility District  (Collection: Separate Sewers),['2006-0003-DWQ'],5958.0,Collection: Separate Sewers,,Placer,CA
6006008001,6006008001t0,Tahoe-Truckee WWTP (Collection: Separate Sewers),['R6T-2002-0030'],51159.0,Collection: Separate Sewers,9.6,Nevada,CA
6006008001,6006008001t1,Tahoe-Truckee WWTP (Treatment Plant),['R6T-2002-0030'],51159.0,Treatment Plant,9.6,Nevada,CA
6006009001,6006009001t0,Victor Valley Regional WWRP (Collection: Interceptor Sewers),['CA0102822'],230482.0,Collection: Interceptor Sewers,18.0,San Bernardino,CA
6006009001,6006009001,Victor Valley Regional WWRP,['CA0102822'],230482.0,Collection: Pump Stations,18.0,San Bernardino,CA
6006009001,6006009001t1,Victor Valley Regional WWRP (Treatment Plant),['CA0102822'],230482.0,Treatment Plant,18.0,San Bernardino,CA
6006009002,6006009002t0,Hesperia WRP System (Collection: Separate Sewers),['2006-003-DWQ'],29053.0,Collection: Separate Sewers,6.0,San Bernardino,CA
6006009002,6006009002t1,Hesperia WRP System (Treatment Plant),['2006-003-DWQ'],29053.0,Treatment Plant,6.0,San Bernardino,CA
6006009002,6006009002t2,Hesperia WRP System (Water Reuse),['2006-003-DWQ'],29053.0,Water Reuse,6.0,San Bernardino,CA
6006010001,6006010001t0,Mammoth Community WWTF (Collection: Separate Sewers),"['R6V-2009-0035', '2006-0003-DWQ']",7380.0,Collection: Separate Sewers,2.2,Mono,CA
6006010001,6006010001t1,Mammoth Community WWTF (Treatment Plant),"['R6V-2009-0035', '2006-0003-DWQ']",7380.0,Treatment Plant,2.2,Mono,CA
6006011001,6006011001t0,JUNE LAKE WWTF (Collection: Separate Sewers),['2016-0039-DWQ'],788.0,Collection: Separate Sewers,0.37,Mono,CA
6006011001,6006011001t1,JUNE LAKE WWTF (Treatment Plant),['2016-0039-DWQ'],788.0,Treatment Plant,0.37,Mono,CA
6006012001,6006012001t0,HILTON CREEK WWTF (Collection: Separate Sewers),['2006-0003-DWQ'],245.0,Collection: Separate Sewers,0.08,Mono,CA
6006012001,6006012001t1,HILTON CREEK WWTF (Treatment Plant),['2006-0003-DWQ'],245.0,Treatment Plant,0.08,Mono,CA
6006012501,6006012501,"Apple Valley, Town of (Collection)",['2006-0003-DWQ'],66389.0,Collection: Separate Sewers,,San Bernardino,CA
6006013001,6006013001t0,L. ARROWHEAD WWTF (Collection: Separate Sewers),['2013-0002-DWQ'],10079.0,Collection: Separate Sewers,2.3,San Bernardino,CA
6006013001,6006013001t1,L. ARROWHEAD WWTF (Treatment Plant),['2013-0002-DWQ'],10079.0,Treatment Plant,2.3,San Bernardino,CA
6006018001,6006018001,Alpine Springs Collection System,,2381.0,Collection: Separate Sewers,,,CA
6006020001,6006020001,Truckee Sanitary District,['2006-0003-DWQ'],12349.0,Collection: Pump Stations,,Nevada,CA
6006020001,6006020001t0,Truckee Sanitary District (Collection: Separate Sewers),['2006-0003-DWQ'],12349.0,Collection: Separate Sewers,,Nevada,CA
